timestamp,meid,cell_id,node_id,format,DRB_MeanActiveUeDl,DRB_PdcpSduDelayDl,RRU_PrbUsedDl,TB_TotNbrDlInitial_16Qam,TB_TotNbrDlInitial_64Qam,TB_TotNbrDlInitial_Qpsk,UE_DRB_BlerDl_UEID,UE_DRB_EstabSucc_5QI_UEID,UE_DRB_PdcpSduDelayDl_UEID,UE_DRB_RelActNbr_5QI_UEID,UE_DRB_UEThpDl_UEID,UE_HO_SrcCellQual_RS-SINR_UEID,UE_HO_TrgtCellQual_RS-SINR_UEID,UE_RRU_PrbUsedDl_UEID,UE_TB_TotNbrDlInitial_16Qam_UEID,UE_TB_TotNbrDlInitial_64Qam_UEID,UE_TB_TotNbrDlInitial_Qpsk_UEID
2026-04-24T18:30:13.341999+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,155.338533,,,,,,,,
2026-04-24T18:30:13.342051+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,28.286369,,,,,,,,
2026-04-24T18:30:13.626609+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:13.626752+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:13.626856+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:13.626953+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:13.627047+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:13.627289+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,109,0,969,0,,,,,,,,,,,
2026-04-24T18:30:13.627393+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9503.810855,,,3,0,76,0
2026-04-24T18:30:13.627494+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17894.276947,,,3,0,80,0
2026-04-24T18:30:13.627593+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,9026.00671,,,11,0,235,0
2026-04-24T18:30:13.627695+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10907.010603,,,92,0,578,0
2026-04-24T18:30:14.982183+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,56.740649,,,,,,,,,,,,,,,
2026-04-24T18:30:14.982292+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,162.002402,,,,,,,,
2026-04-24T18:30:14.982356+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.774628,,,,,,,,
2026-04-24T18:30:14.982412+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,41.598006,,,,,,,,
2026-04-24T18:30:14.982465+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.587562,,,,,,,,
2026-04-24T18:30:15.262547+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:15.262700+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:15.262804+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:15.262901+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:15.262994+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:15.263233+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,109,0,1032,0,,,,,,,,,,,
2026-04-24T18:30:15.263334+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,9022.506186,,,12,0,294,0
2026-04-24T18:30:15.263435+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10916.463317,,,91,0,548,0
2026-04-24T18:30:15.263531+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17889.304004,,,3,0,97,0
2026-04-24T18:30:15.263617+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9502.623398,,,3,0,93,0
2026-04-24T18:30:16.489496+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,50.47248,,,,,,,,,,,,,,,
2026-04-24T18:30:16.489776+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,35.214553,,,,,,,,
2026-04-24T18:30:16.489893+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.211702,,,,,,,,
2026-04-24T18:30:16.490002+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,143.573133,,,,,,,,
2026-04-24T18:30:16.490099+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.89053,,,,,,,,
2026-04-24T18:30:16.666136+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:16.666248+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:16.666332+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:16.666409+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:16.666483+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:16.666662+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,110,0,1027,0,,,,,,,,,,,
2026-04-24T18:30:16.666743+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9502.020121,,,3,0,86,0
2026-04-24T18:30:16.666822+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17885.128737,,,3,0,86,0
2026-04-24T18:30:16.666897+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,9019.618666,,,13,0,275,0
2026-04-24T18:30:16.666970+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10924.406545,,,91,0,580,0
2026-04-24T18:30:18.071862+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,54.313735,,,,,,,,,,,,,,,
2026-04-24T18:30:18.071972+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,12.316948,,,,,,,,
2026-04-24T18:30:18.072034+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,153.079844,,,,,,,,
2026-04-24T18:30:18.072091+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.512678,,,,,,,,
2026-04-24T18:30:18.072143+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,40.345471,,,,,,,,
2026-04-24T18:30:18.373562+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:18.373719+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:18.373834+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:18.373940+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:18.374045+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:18.374298+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,109,0,1026,0,,,,,,,,,,,
2026-04-24T18:30:18.374411+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17880.225679,,,3,0,95,0
2026-04-24T18:30:18.374522+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10933.155147,,,91,0,555,0
2026-04-24T18:30:18.374633+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9501.290408,,,3,0,88,0
2026-04-24T18:30:18.374739+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,9015.954831,,,12,0,288,0
2026-04-24T18:30:19.713542+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,54.187354,,,,,,,,,,,,,,,
2026-04-24T18:30:19.713662+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,29.730268,,,,,,,,
2026-04-24T18:30:19.713728+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,162.992305,,,,,,,,
2026-04-24T18:30:19.713784+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.728966,,,,,,,,
2026-04-24T18:30:19.713838+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,12.297877,,,,,,,,
2026-04-24T18:30:19.714031+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:19.714089+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:19.714146+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:19.714200+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:19.714252+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:19.991647+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,111,0,1017,0,,,,,,,,,,,
2026-04-24T18:30:19.991746+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10941.60961,,,93,0,585,0
2026-04-24T18:30:19.991816+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,9012.985437,,,12,0,256,0
2026-04-24T18:30:19.991879+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9500.461677,,,3,0,89,0
2026-04-24T18:30:19.991938+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17876.1134,,,3,0,87,0
2026-04-24T18:30:21.362903+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,55.282537,,,,,,,,,,,,,,,
2026-04-24T18:30:21.363015+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,38.940465,,,,,,,,
2026-04-24T18:30:21.363079+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.664045,,,,,,,,
2026-04-24T18:30:21.363135+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.86406,,,,,,,,
2026-04-24T18:30:21.363188+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,158.661578,,,,,,,,
2026-04-24T18:30:21.648558+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:21.648694+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:21.648761+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:21.648819+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:21.648873+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:21.649078+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,110,0,1050,0,,,,,,,,,,,
2026-04-24T18:30:21.649142+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9499.797011,,,3,0,87,0
2026-04-24T18:30:21.649205+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10949.239421,,,92,0,587,0
2026-04-24T18:30:21.649263+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,9009.346866,,,12,0,281,0
2026-04-24T18:30:21.649319+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17871.194315,,,3,0,95,0
2026-04-24T18:30:22.917890+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,50.981249,,,,,,,,,,,,,,,
2026-04-24T18:30:22.918003+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,145.839022,,,,,,,,
2026-04-24T18:30:22.918070+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.847125,,,,,,,,
2026-04-24T18:30:22.918129+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.697757,,,,,,,,
2026-04-24T18:30:22.918184+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,34.54109,,,,,,,,
2026-04-24T18:30:23.205026+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:23.205183+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:23.205294+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:23.205404+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:23.205513+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:23.205778+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,110,0,1038,0,,,,,,,,,,,
2026-04-24T18:30:23.205894+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9498.911261,,,3,0,90,0
2026-04-24T18:30:23.206009+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10956.663745,,,92,0,580,0
2026-04-24T18:30:23.206118+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,9005.944177,,,12,0,274,0
2026-04-24T18:30:23.206225+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17866.40718,,,3,0,94,0
2026-04-24T18:30:24.577452+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,55.829369,,,,,,,,,,,,,,,
2026-04-24T18:30:24.577866+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,161.405044,,,,,,,,
2026-04-24T18:30:24.577992+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,12.105261,,,,,,,,
2026-04-24T18:30:24.578305+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.747408,,,,,,,,
2026-04-24T18:30:24.578410+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,38.059764,,,,,,,,
2026-04-24T18:30:24.862212+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:24.862350+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:24.862416+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:24.862471+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:24.862524+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:24.862780+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,110,0,1033,0,,,,,,,,,,,
2026-04-24T18:30:24.862891+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17862.020283,,,3,0,90,0
2026-04-24T18:30:24.863001+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9498.057232,,,3,0,88,0
2026-04-24T18:30:24.863106+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,9002.578346,,,12,0,283,0
2026-04-24T18:30:24.863209+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10964.783998,,,92,0,572,0
2026-04-24T18:30:26.188378+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,63.364854,,,,,,,,,,,,,,,
2026-04-24T18:30:26.188910+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,12.274018,,,,,,,,
2026-04-24T18:30:26.189135+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.304633,,,,,,,,
2026-04-24T18:30:26.189255+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,162.341755,,,,,,,,
2026-04-24T18:30:26.189361+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,67.539008,,,,,,,,
2026-04-24T18:30:26.510248+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:26.510340+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:26.510406+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:26.510465+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:26.510522+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:26.510739+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,110,0,1005,0,,,,,,,,,,,
2026-04-24T18:30:26.510807+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17857.811579,,,3,0,88,0
2026-04-24T18:30:26.510878+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,8999.538934,,,11,0,252,0
2026-04-24T18:30:26.510944+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9496.681658,,,3,0,96,0
2026-04-24T18:30:26.511008+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10972.581579,,,93,0,569,0
2026-04-24T18:30:27.850593+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,56.840864,,,,,,,,,,,,,,,
2026-04-24T18:30:27.850758+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.467799,,,,,,,,
2026-04-24T18:30:27.850825+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,152.042361,,,,,,,,
2026-04-24T18:30:27.850882+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.323465,,,,,,,,
2026-04-24T18:30:27.850936+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,52.529831,,,,,,,,
2026-04-24T18:30:27.851129+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:27.851186+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:27.851243+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:27.851297+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:27.851350+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:27.851529+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,110,0,1045,0,,,,,,,,,,,
2026-04-24T18:30:27.851590+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10980.403585,,,92,0,593,0
2026-04-24T18:30:27.851751+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,8996.061585,,,12,0,275,0
2026-04-24T18:30:27.851860+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9496.053766,,,3,0,87,0
2026-04-24T18:30:27.851958+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17853.443624,,,3,0,90,0
2026-04-24T18:30:29.500543+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,53.915049,,,,,,,,,,,,,,,
2026-04-24T18:30:29.501109+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,12.118124,,,,,,,,
2026-04-24T18:30:29.501189+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,33.749577,,,,,,,,
2026-04-24T18:30:29.501250+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.230934,,,,,,,,
2026-04-24T18:30:29.501679+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,158.561559,,,,,,,,
2026-04-24T18:30:29.787297+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:29.787449+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:29.787580+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:29.787692+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:29.787796+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:29.788049+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,110,0,1017,0,,,,,,,,,,,
2026-04-24T18:30:29.788162+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10988.521589,,,93,0,577,0
2026-04-24T18:30:29.788273+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17848.307614,,,3,0,97,0
2026-04-24T18:30:29.788380+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,8992.818437,,,11,0,257,0
2026-04-24T18:30:29.788486+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9495.452027,,,3,0,86,0
2026-04-24T18:30:31.149355+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,50.850816,,,,,,,,,,,,,,,
2026-04-24T18:30:31.149470+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.829488,,,,,,,,
2026-04-24T18:30:31.149536+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.329226,,,,,,,,
2026-04-24T18:30:31.149594+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,33.791123,,,,,,,,
2026-04-24T18:30:31.150594+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,146.453425,,,,,,,,
2026-04-24T18:30:31.340199+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:31.340271+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:31.340319+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:31.340363+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:31.340406+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:31.340545+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,111,0,1030,0,,,,,,,,,,,
2026-04-24T18:30:31.340592+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17843.282999,,,3,0,97,0
2026-04-24T18:30:31.340647+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,8988.979206,,,12,0,296,0
2026-04-24T18:30:31.340691+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9495.181406,,,3,0,82,0
2026-04-24T18:30:31.340733+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,10997.299626,,,93,0,555,0
2026-04-24T18:30:32.806982+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,53.538426,,,,,,,,,,,,,,,
2026-04-24T18:30:32.807408+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,153.495107,,,,,,,,
2026-04-24T18:30:32.807628+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,12.580143,,,,,,,,
2026-04-24T18:30:32.807740+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.83751,,,,,,,,
2026-04-24T18:30:32.807837+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,36.240943,,,,,,,,
2026-04-24T18:30:33.085793+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:33.085941+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:33.086052+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:33.086161+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:33.086266+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:33.086527+00:00,gnb:131-133-31000000,CELL_1111,2,F1,4,,110,0,1052,0,,,,,,,,,,,
2026-04-24T18:30:33.086647+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,,,,17837.576259,,,3,0,104,0
2026-04-24T18:30:33.086754+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,,,,8984.826536,,,12,0,287,0
2026-04-24T18:30:33.086825+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,,,,11004.787618,,,92,0,562,0
2026-04-24T18:30:33.086884+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,,,,9493.588673,,,3,0,99,0
2026-04-24T18:30:34.478099+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,47.018114,,,,,,,,,,,,,,,
2026-04-24T18:30:34.478429+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,0.0,,11.839019,,,,,,,,
2026-04-24T18:30:34.478504+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,0.0,,134.013906,,,,,,,,
2026-04-24T18:30:34.478563+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,0.0,,30.777878,,,,,,,,
2026-04-24T18:30:34.478626+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,0.0,,11.441654,,,,,,,,
2026-04-24T18:30:34.756495+00:00,gnb:131-133-31000000,CELL_1111,2,F1,,,,,,,,,,,,,,,,,
2026-04-24T18:30:34.756651+00:00,gnb:131-133-31000000,UE_3030303033,5,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:34.756765+00:00,gnb:131-133-31000000,UE_3030303031,3,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:34.756872+00:00,gnb:131-133-31000000,UE_3030303032,4,F1,,,,,,,,1,,0,,,,,,,
2026-04-24T18:30:34.756967+00:00,gnb:131-133-31000000,UE_3030303034,6,F1,,,,,,,,1,,0,,,,,,,
